run_id,extraction_id,zone_number,zone_name,source_line_number,unit_system,sample_index,day_of_year,day_type,sim_time_seconds,temperature_k,reference_pressure_pa,air_density_kg_m3
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,204,1,,61200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,205,1,,61500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,206,1,,61800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,207,1,,62100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,208,1,,62400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,209,1,,62700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,210,1,,63000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,211,1,,63300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,212,1,,63600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,213,1,,63900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,214,1,,64200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,215,1,,64500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,216,1,,64800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,217,1,,65100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,218,1,,65400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,219,1,,65700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,220,1,,66000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,221,1,,66300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,222,1,,66600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,223,1,,66900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,224,1,,67200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,225,1,,67500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,226,1,,67800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,227,1,,68100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,228,1,,68400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,229,1,,68700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,230,1,,69000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,231,1,,69300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,232,1,,69600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,233,1,,69900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,234,1,,70200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,235,1,,70500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,236,1,,70800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,237,1,,71100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,238,1,,71400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,239,1,,71700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,240,1,,72000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,241,1,,72300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,242,1,,72600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,243,1,,72900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,244,1,,73200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,245,1,,73500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,246,1,,73800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,247,1,,74100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,248,1,,74400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,249,1,,74700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,250,1,,75000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,251,1,,75300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,252,1,,75600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,253,1,,75900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,254,1,,76200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,255,1,,76500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,256,1,,76800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,257,1,,77100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,258,1,,77400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,259,1,,77700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,260,1,,78000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,261,1,,78300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,262,1,,78600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,263,1,,78900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,264,1,,79200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,265,1,,79500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,266,1,,79800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,267,1,,80100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,268,1,,80400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,269,1,,80700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,270,1,,81000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,271,1,,81300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,272,1,,81600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,273,1,,81900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,274,1,,82200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,275,1,,82500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,276,1,,82800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,277,1,,83100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,278,1,,83400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,279,1,,83700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,280,1,,84000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,281,1,,84300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,282,1,,84600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,283,1,,84900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,284,1,,85200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,285,1,,85500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,286,1,,85800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,287,1,,86100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,288,1,,86400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,289,2,,86700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,290,2,,87000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,291,2,,87300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,292,2,,87600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,293,2,,87900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,294,2,,88200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,295,2,,88500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,296,2,,88800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,297,2,,89100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,298,2,,89400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,299,2,,89700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,300,2,,90000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,301,2,,90300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,302,2,,90600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,303,2,,90900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,304,2,,91200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,305,2,,91500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,306,2,,91800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,307,2,,92100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,308,2,,92400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,309,2,,92700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,310,2,,93000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,311,2,,93300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,312,2,,93600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,313,2,,93900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,314,2,,94200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,315,2,,94500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,316,2,,94800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,317,2,,95100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,318,2,,95400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,319,2,,95700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,320,2,,96000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,321,2,,96300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,322,2,,96600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,323,2,,96900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,324,2,,97200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,325,2,,97500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,326,2,,97800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,327,2,,98100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,328,2,,98400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,329,2,,98700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,330,2,,99000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,331,2,,99300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,332,2,,99600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,333,2,,99900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,334,2,,100200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,335,2,,100500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,336,2,,100800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,337,2,,101100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,338,2,,101400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,339,2,,101700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,340,2,,102000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,341,2,,102300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,342,2,,102600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,343,2,,102900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,344,2,,103200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,345,2,,103500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,346,2,,103800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,347,2,,104100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,348,2,,104400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,349,2,,104700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,350,2,,105000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,351,2,,105300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,352,2,,105600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,353,2,,105900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,354,2,,106200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,355,2,,106500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,356,2,,106800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,357,2,,107100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,358,2,,107400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,359,2,,107700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,360,2,,108000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,361,2,,108300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,362,2,,108600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,363,2,,108900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,364,2,,109200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,365,2,,109500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,366,2,,109800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,367,2,,110100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,368,2,,110400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,369,2,,110700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,370,2,,111000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,371,2,,111300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,372,2,,111600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,373,2,,111900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,374,2,,112200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,375,2,,112500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,376,2,,112800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,377,2,,113100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,378,2,,113400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,379,2,,113700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,380,2,,114000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,381,2,,114300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,382,2,,114600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,383,2,,114900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,384,2,,115200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,385,2,,115500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,386,2,,115800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,387,2,,116100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,388,2,,116400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,389,2,,116700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,390,2,,117000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,391,2,,117300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,392,2,,117600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,393,2,,117900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,394,2,,118200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,395,2,,118500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,396,2,,118800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,397,2,,119100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,398,2,,119400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,399,2,,119700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,400,2,,120000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,401,2,,120300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,402,2,,120600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,403,2,,120900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,404,2,,121200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,405,2,,121500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,406,2,,121800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,407,2,,122100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,408,2,,122400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,409,2,,122700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,410,2,,123000,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,411,2,,123300,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,412,2,,123600,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,413,2,,123900,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,414,2,,124200,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,415,2,,124500,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,416,2,,124800,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,417,2,,125100,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,418,2,,125400,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,419,2,,125700,293.15,-1.4222,1.2041
20260719T015113Z-d8c32843,20260719T015116Z-b74cc5d5,1,One,243,SI,420,2,,126000,293.15,-1.4222,1.2041
